timestamp,strategy_id,current_price,total_balance,cash_balance,position_value,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,position_quantity,position_avg_cost,position_side,trigger_trade_id,trigger_side,trigger_price,trigger_quantity
2025-09-30T22:21:10.496692,fb13dd80,0.23028,1000.0,1000.0,59.872800000000005,0.0,0.0,0.0,0.0,-260.0,0.23028,short,83220151310,sell,0.23028,260.0
2025-10-01T00:21:48.059622,fb13dd80,0.23314,999.2564,1000.0,180.68349999999998,0.0,-0.7435999999999874,-0.7435999999999874,-0.07435999999999873,-775.0,0.23218051612903226,short,83227126845,sell,0.23314,515.0
2025-10-01T14:55:15.276958,fb13dd80,0.2429,991.6924,1000.0,588.0609000000001,0.0,-8.307600000000013,-8.307600000000013,-0.8307600000000014,-2421.0,0.23946852540272615,short,83269406979,sell,0.2429,1646.0
2025-10-01T17:52:08.682426,fb13dd80,0.24448,987.86722,1000.0,611.93344,0.0,-12.132779999999995,-12.132779999999995,-1.2132779999999996,-2503.0,0.23963270475429485,short,83288496869,sell,0.24448,82.0
2025-10-01T23:06:53.684656,fb13dd80,0.24663,982.48577,1000.0,657.26895,0.0,-17.514229999999976,-17.514229999999976,-1.7514229999999977,-2665.0,0.24005805628517823,short,83306826421,sell,0.24663,162.0
