timestamp,strategy_id,side,price,quantity,z,notional,gf_before,gf_after,commission,order_id,limit_price,cycle_info
2025-09-30T19:20:09.799000+00:00,fb13dd80,sell,0.23028,260.0,3,59.872800000000005,0.2284,0.2299,,83220151310,,
2025-09-30T21:20:46.783000+00:00,fb13dd80,sell,0.23314,515.0,6,120.0671,0.2299,0.2329,,83227126845,,
2025-10-01T10:10:56.040000+00:00,fb13dd80,sell,0.2429,1646.0,10,399.8134,0.2329,0.2429,,83269406979,,
2025-10-01T14:51:05.226000+00:00,fb13dd80,sell,0.24448,82.0,1,20.04736,0.2429,0.2439,,83288496869,,
2025-10-01T20:04:01.391000+00:00,fb13dd80,sell,0.24663,162.0,2,39.95406,0.2439,0.2459,,83306826421,,
