timestamp,strategy_id,current_price,total_balance,cash_balance,position_value,realized_pnl,unrealized_pnl,total_pnl,total_return_pct,position_quantity,position_avg_cost,position_side,trigger_trade_id,trigger_side,trigger_price,trigger_quantity
2025-10-01T10:19:38.802433,8123a773,0.23307,1000.0,1000.0,45.68172,0.0,0.0,0.0,0.0,196.0,0.23307,long,83256497747,buy,0.23307,98.0
2025-10-01T13:11:59.171054,8123a773,0.24281,1001.90904,1000.95452,23.79538,0.9545199999999998,0.9545199999999998,1.9090399999999996,0.19090399999999996,98.0,0.23307,long,83269407812,sell,0.24281,98.0
2025-10-01T14:56:27.390929,8123a773,0.24236,1000.95452,1000.95452,45.56368,0.9545199999999998,0.0,0.9545199999999998,0.09545199999999998,188.0,0.24236,long,83275437603,buy,0.24236,94.0
2025-10-01T23:01:52.015997,8123a773,0.2464,1001.7140400000001,1001.33428,23.1616,1.3342800000000012,0.3797600000000015,1.7140400000000027,0.17140400000000025,94.0,0.24236,long,83306645749,sell,0.2464,94.0
2025-10-01T23:31:33.446820,8123a773,0.24665,1001.33428,1001.33428,45.8769,1.3342800000000012,0.0,1.3342800000000012,0.13342800000000013,186.0,0.24665,long,83308091520,buy,0.24665,93.0
2025-10-02T11:04:25.388330,8123a773,0.2563,1003.1291800000001,1002.2317300000001,23.8359,2.231729999999998,0.8974499999999966,3.1291799999999945,0.3129179999999994,93.0,0.24665,long,83350763068,sell,0.2563,93.0
2025-10-02T11:26:50.861675,8123a773,0.25681,1002.2317300000001,1002.2317300000001,45.71218,2.231729999999998,0.0,2.231729999999998,0.22317299999999982,178.0,0.25681,long,83352193753,buy,0.25681,89.0
